run,cluster,start,workload,slack,tariff,cell,incremental_bill,lower_incremental_bill,all_gpu_bill,all_gpu_energy,peak_normalized_gpu_power,max_work_error_gpu_h,max_window_violation_s,capacity_excess_gpus
Saturn_ft_llama_8b_dolly_24_Jiangsu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Jiangsu,C10,91809.65594139497,79387.68491957529,349565.3114070305,332832.52042162436,1951.76725,4.1154635255225e-11,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Jiangsu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Jiangsu,C01,111902.83771681081,98956.96019006133,369658.4931824464,363056.027,2071.7295,5.684341886080802e-14,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Jiangsu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Jiangsu,C11,87780.19532051831,65548.04526198171,345535.85078615387,331429.6226337492,2007.2834995060232,6.789924178463025e-11,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Gansu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Gansu,C00,117740.05137500001,117740.05137500001,363288.5061250001,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Gansu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Gansu,C10,86687.01161252131,75570.528837171,332235.4663625213,332561.25032318453,1951.76725,4.1154635255225e-11,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Gansu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Gansu,C01,109598.34325,99662.55424999987,355146.79800000007,363056.027,2071.4385,5.684341886080802e-14,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Gansu,Saturn,2020-04-06,ft_llama_8b_dolly,24,Gansu,C11,83447.54794486854,66063.61834238112,328996.0026948686,330898.03679738473,2005.5538482469042,6.873412949914837e-11,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Guizhou,Saturn,2020-04-06,ft_llama_8b_dolly,24,Guizhou,C00,117980.54735000001,117980.54735000001,363525.33170000004,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Guizhou,Saturn,2020-04-06,ft_llama_8b_dolly,24,Guizhou,C10,87616.4582199223,75954.74700952046,333161.2425699223,332755.95503265585,1951.76725,4.1154635255225e-11,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Guizhou,Saturn,2020-04-06,ft_llama_8b_dolly,24,Guizhou,C01,107470.40525000001,94163.86580000003,353015.18960000004,363056.027,2071.7117500000004,5.684341886080802e-14,0.0,0.0
Saturn_ft_llama_8b_dolly_24_Guizhou,Saturn,2020-04-06,ft_llama_8b_dolly,24,Guizhou,C11,83638.9056735656,62439.042981663006,329183.6900235656,331284.512531811,2004.0936701558333,6.928235762870827e-11,0.0,0.0
Saturn_infer_llama_8b_32g_0_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,0,Jiangsu,C00,123306.67642356148,123306.67642356148,381062.331889197,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,0,Jiangsu,C10,123306.67642356148,123306.67642356145,381062.331889197,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,0,Jiangsu,C01,119738.330759355,119586.04082780167,377493.9862249906,363056.027,2054.7345,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,0,Jiangsu,C11,113717.5855111217,113309.76719647725,371473.24097675725,355612.3678435252,1962.3384946027975,4.047873147783321e-11,0.0,0.0
Saturn_infer_llama_8b_32g_0_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,0,Gansu,C00,117740.05137500001,117740.05137500001,363288.5061250001,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,0,Gansu,C10,117740.05137500001,117740.05137500001,363288.5061250001,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,0,Gansu,C01,116158.74124999999,116137.8192499999,361707.196,363056.027,2018.818,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,0,Gansu,C11,109798.01647286105,109492.49924298779,355346.4712228611,355577.1356030891,1968.5922426546615,4.047873147783321e-11,0.0,0.0
Saturn_infer_llama_8b_32g_0_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,0,Guizhou,C00,117980.54735000001,117980.54735000001,363525.33170000004,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,0,Guizhou,C10,117980.54735000001,117980.54735,363525.33170000004,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,0,Guizhou,C01,114661.79525,114495.51244999994,360206.57959999994,363056.027,2054.0807499999996,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_0_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,0,Guizhou,C11,108907.71053590038,108584.33604202085,354452.4948859004,355514.5737258566,1959.0059970723523,4.047873147783321e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,6,Jiangsu,C00,123306.67642356148,123306.67642356148,381062.331889197,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,6,Jiangsu,C10,92624.213923958,87945.88222958695,350379.86938959354,333456.48772872624,1951.76725,4.014832910570476e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,6,Jiangsu,C01,112175.13861089695,107386.21972762285,369930.7940765325,363056.02700000006,2070.0335,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,6,Jiangsu,C11,89647.68162096437,79755.19518512851,347403.3370865999,333045.7290666691,1998.4043175932889,8.035705434394913e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,6,Gansu,C00,117740.05137500001,117740.05137500001,363288.5061250001,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,6,Gansu,C10,87609.31426315337,83306.18803924226,333157.7690131534,333292.87168284255,1951.76725,4.014832910570476e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,6,Gansu,C01,109752.10025,106294.12437499987,355300.55500000005,363056.02700000006,2071.6275,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,6,Gansu,C11,85447.28595120666,77383.78776886,330995.7407012066,332617.1740251364,1989.8717608648624,6.973888133643413e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,6,Guizhou,C00,117980.54735000001,117980.54735000001,363525.33170000004,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,6,Guizhou,C10,88417.93247483314,84079.3095366419,333962.7168248332,333323.3203914052,1951.76725,4.014832910570476e-11,0.0,0.0
Saturn_infer_llama_8b_32g_6_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,6,Guizhou,C01,107447.3141,102735.20615000001,352992.09845000005,363056.027,2070.02475,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_6_Guizhou,Saturn,2020-04-06,infer_llama_8b_32g,6,Guizhou,C11,85708.34350613103,76423.60456121965,331253.127856131,332904.78962538345,1998.274024014663,8.035705434394913e-11,0.0,0.0
Saturn_infer_llama_8b_32g_24_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,24,Jiangsu,C00,123306.67642356148,123306.67642356148,381062.331889197,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_24_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,24,Jiangsu,C10,91159.69921094473,75343.79059212575,348915.35467658023,332181.04090935586,1952.7061044188101,4.048184010230216e-11,0.0,0.0
Saturn_infer_llama_8b_32g_24_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,24,Jiangsu,C01,111902.83771681081,98956.96019006133,369658.4931824464,363056.027,2071.7295,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_24_Jiangsu,Saturn,2020-04-06,infer_llama_8b_32g,24,Jiangsu,C11,88120.10578619096,62705.84751394521,345875.7612518265,331228.36307416117,2002.2591494900612,6.46733777642794e-11,0.0,0.0
Saturn_infer_llama_8b_32g_24_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,24,Gansu,C00,117740.05137500001,117740.05137500001,363288.5061250001,363056.027,2001.4945000000002,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_24_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,24,Gansu,C10,86319.92141858148,71712.89687231694,331868.3761685815,331980.5778757599,1952.7061044188101,4.048317236993171e-11,0.0,0.0
Saturn_infer_llama_8b_32g_24_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,24,Gansu,C01,109598.34325,99662.55424999987,355146.79800000007,363056.027,2071.4385,5.684341886080802e-14,0.0,0.0
Saturn_infer_llama_8b_32g_24_Gansu,Saturn,2020-04-06,infer_llama_8b_32g,24,Gansu,C11,83268.57826445762,62972.01979794825,328817.0330144577,330348.56306833436,2002.4029513163005,6.388900519738172e-11,0.0,0.0
